guard_band_sigma,kdr_bob,bmr_bob,ber_eve_raw,ber_eve_pos_bch,taxa_bits_bps,percentual_descartado,correlacao_h_bob,correlacao_h_eve
0.0,0.0,2.852755905511811,50.0740157480315,49.774015748031495,127000.0,0.0,0.9093802846226833,0.0005208253157689376
0.1,0.06220472440944882,2.811023622047244,50.0503937007874,50.04330708661417,118414.01512805543,6.760618009405173,0.9092015574597798,-0.0004455874458300627
0.3,0.025984251968503937,2.780314960629921,50.044094488188975,49.95616797900262,102944.19923821375,18.941575402981293,0.9092146361691305,5.7970032971898394e-05
0.5,0.030708661417322834,2.7267716535433073,49.95690991381983,50.06014012028024,89495.38739427661,29.531191028128656,0.9091710056962194,-0.0007232066429367325
0.7,0.0,2.7496062992125982,49.47244094488189,49.68070866141732,77803.55206142085,38.73736058155839,0.9092392260948676,-0.0014154820207804117
1.0,0.0,2.8645669291338582,46.7992125984252,48.344881889763776,63066.333581509,50.341469620859044,0.9089342262425436,0.0003869700063462636
